,Customer ID,Recency,Frequency,Monetary,Customer_label
0,12346.0,0.5810579704855483,-0.403716972830728,-0.601261214491995,0
1,12347.0,-0.9483974412506232,0.6491649849291851,0.9592544940448505,0
2,12348.0,-0.6037979194705598,-0.3883089441805829,-0.03049259781114782,0
3,12349.0,-0.8681482375484166,0.274236287775655,0.6227275561129635,0
4,12350.0,0.5055293081775892,-0.5629332688822271,-0.4919648633226592,0
5,12351.0,0.8123644988036731,-0.5423892306820336,-0.501131318353324,0
6,12352.0,-0.7878990338462102,-0.06987635207758484,-0.0661478347529541,0
7,12353.0,0.005151920387360297,-0.5269812020318886,-0.47214757362983256,0
8,12354.0,0.13732707942628872,-0.3523568773302444,-0.2879311316870058,0
9,12355.0,0.05235733432983473,-0.4704850969813566,-0.3240245618779625,0
10,12356.0,-0.8492660719714269,0.08420393442386584,1.1620174652579687,0
11,12357.0,-0.8020606580289524,0.8700133955812643,4.424908469328495,0
12,12358.0,-0.9483974412506232,-0.25477269587932566,0.48100764321430367,0
13,12359.0,-0.9200741928851386,1.2757581500350845,1.803206475785094,0
14,12360.0,-0.712370371538251,0.46940465067749254,0.5702402209881671,0
15,12361.0,0.39695685610989806,-0.5013011542816468,-0.44353081575250447,0
16,12362.0,-0.9436768998563758,0.7621571950302488,0.8637447979769101,0
17,12363.0,-0.4385789706718994,-0.5321172115819369,-0.4323705814382053,0
18,12364.0,-0.9200741928851386,-0.2136846194789388,-0.22392753023297599,0
19,12365.0,0.41583902168688786,-0.5321172115819369,-0.49571963172631667,0
20,12366.0,2.034984719913761,-0.634837402582904,-0.4465461330482206,0
21,12367.0,-0.9389563584621283,-0.5937493261825172,-0.5372904775316534,0
22,12368.0,2.0066614715482762,-0.5577972593321787,-0.3322160369292678,0
23,12369.0,0.9917450717850759,-0.17259654307855196,-0.09300360351025908,0
24,12370.0,-0.7170909129324985,0.38722849787671887,0.5996594202530009,0
25,12371.0,-0.7454141612979831,0.2074681636250264,0.5303892836857449,0
26,12372.0,-0.6179595436533022,-0.38317293463053453,-0.22805202419060408,0
27,12373.0,0.5102498495718367,-0.3883089441805829,-0.27471686651731414,0
28,12374.0,-0.839824989182932,-0.22395663857903553,0.23511276274575085,0
29,12375.0,-0.9436768998563758,-0.5577972593321787,-0.4588210214400461,0
30,12376.0,0.8831726197173847,-0.5834773070824204,-0.44574916907632833,0
31,12377.0,0.5291320151488265,0.13042802037430104,0.354821680998024,0
32,12378.0,-0.3441681427869505,0.8956934433315061,0.8998245346288303,0
33,12379.0,-0.5707541297108277,-0.22909264812908386,-0.14035038408095946,0
34,12380.0,-0.8539866133656744,0.8032452714306357,1.5767454659163644,0
35,12381.0,-0.9342358170678808,-0.18286856217864866,-0.0894953188092486,0
36,12382.0,2.261570706837638,-0.6451094216830007,-0.5885809973447074,0
37,12383.0,-0.08453836610334112,-0.13664447622821346,-0.07981398671083224,0
38,12384.0,-0.8209428236059423,-0.4961651447315984,-0.4284925711832243,0
39,12385.0,0.8312466643806629,-0.3112688009298576,-0.05678419276017167,0
40,12386.0,0.6377044672165176,-0.5577972593321787,-0.4025734404959784,0
41,12387.0,1.0011861545735707,-0.6040213452826139,-0.5441262922183996,0
42,12388.0,-0.882309861731159,0.09961196307401092,0.4848527889755979,0
43,12389.0,0.9445396578426015,-0.39858096328067966,-0.19100004626713094,0
44,12390.0,-0.5801952124993226,-0.48589312563150167,-0.4329621423245584,0
45,12391.0,-0.8539866133656744,0.8237893096308291,0.169000356280183,0
46,12392.0,1.8320014399611209,-0.6142933643827105,-0.5192560866213074,0
47,12393.0,-0.6179595436533022,-0.0750123616276332,0.06737512567878592,0
48,12394.0,-0.6557238748072818,-0.5115731733817435,-0.23505216134578172,0
49,12395.0,-0.882309861731159,0.6697090231293784,0.7986566682312316,0
50,12396.0,2.2238063756836586,-0.31640481047990593,-0.32845579110999573,0
51,12397.0,-0.7878990338462102,-0.0031082279269562087,0.07645394205962097,0
52,12398.0,-0.7406936199037357,-0.2136846194789388,-0.13558777120425614,0
53,12399.0,-0.39609409812367236,-0.08528438072772991,-0.04613061939020226,0
54,12400.0,0.9964656131793234,-0.5937493261825172,-0.5273352746525178,0
55,12401.0,0.4724855184178572,-0.6245653834828073,-0.5604599455804806,0
56,12402.0,0.566896346302806,-0.2855887531796158,-0.24281092056355086,0
57,12403.0,-0.721811454326746,-0.5988853357325655,-0.3093040074143164,0
58,12404.0,2.261570706837638,-0.6451094216830007,-0.5662276642224228,0
59,12405.0,-0.2544778562962491,-0.37290091553043786,-0.11512140776112521,0
60,12406.0,-0.8539866133656744,0.22287619227517147,1.0794536409946134,0
61,12407.0,-0.721811454326746,-0.25477269587932566,-0.11574309443335759,0
62,12408.0,-0.8020606580289524,0.22287619227517147,0.5885210956011605,0
63,12409.0,-0.5849157538935701,0.7467491663801038,5.29160268069964,0
64,12410.0,0.46304443562936226,-0.4345330301310181,-0.30927662033624453,0
65,12411.0,0.9775834476023336,-0.5372532211319853,-0.48854147856367175,0
66,12412.0,-0.6037979194705598,0.02257181982328557,0.12332144876406335,0
67,12413.0,-0.6415622506245394,-0.3780369250804862,-0.3273411370324697,0
68,12414.0,0.06651895851257705,-0.4602130778812599,-0.39391638511745086,0
69,12415.0,-0.8445455305771795,4.434404023314824,5.29160268069964,0
70,12416.0,2.143557171981452,-0.5937493261825172,-0.5280719870526519,0
71,12417.0,-0.9436768998563758,1.3065742073353745,1.2536354575318964,0
72,12418.0,-0.424417346489157,-0.1212364475780684,-0.031163581223909314,0
73,12419.0,0.864290454140395,-0.5218451924818401,-0.445787510985629,0
74,12420.0,-0.6557238748072818,-0.5013011542816468,-0.41911797435921294,0
75,12421.0,-0.882309861731159,-0.3061327913798092,-0.2842530471019497,0
76,12422.0,-0.5046665501913635,0.2536922495754616,0.5446223481597111,0
77,12423.0,-0.9531179826448707,0.20233215407497804,0.13185526229126654,0
78,12424.0,-0.18839027677678488,-0.15205250487835853,0.31742736459865273,0
79,12425.0,-0.5896362952878176,-0.16232452397845526,-0.12322250545479346,0
80,12426.0,-0.03733295216086669,-0.22909264812908386,-0.22439037185239105,0
81,12427.0,-0.9011920273081487,-0.41912500148087306,-0.30642562550895974,0
82,12428.0,-0.8351044477886845,0.8905574337814578,1.573787661484599,0
83,12429.0,-0.9153536514908911,0.24342023047536487,1.4528216763488226,0
84,12430.0,-0.7548552440864781,-0.5937493261825172,-0.513326784218741,0
85,12431.0,-0.7878990338462102,1.4709265129369222,2.352185933151938,0
86,12432.0,-0.7548552440864781,-0.09555639982782661,0.8020526659121485,0
87,12433.0,-0.9531179826448707,2.9809133206511387,5.011320585004017,0
88,12434.0,-0.5565925055280855,-0.27018072452947073,-0.2925650252967714,0
89,12435.0,-0.5801952124993226,-0.0750123616276332,3.230358068943024,0
90,12436.0,-0.4857843846143738,-0.5680692784322754,-0.444144286301315,0
91,12437.0,-0.9483974412506232,2.3440481364451426,2.811039993999779,0
92,12438.0,-0.8917509445196539,-0.1469164953283102,0.2125540265379269,0
93,12439.0,2.2662912482318855,-0.2650447149794224,-0.28106245250657336,0
94,12440.0,1.1994488931319633,-0.4704850969813566,-0.3731734121857939,0
95,12441.0,0.7746001676496935,-0.5372532211319853,-0.488486704407528,0
96,12442.0,-0.9436768998563758,-0.5886133166324689,-0.5364250458645814,0
97,12443.0,2.4975977765500104,-0.5423892306820336,-0.4506350238043553,0
98,12444.0,-0.8587071547599218,0.25882825912550994,0.7873019856626229,0
99,12445.0,-0.8539866133656744,-0.5218451924818401,-0.4667468418340539,0
100,12446.0,-0.6840471231727664,-0.3523568773302444,-0.30904383017263337,0
101,12447.0,0.18925303476301059,-0.5167091829317918,-0.4530505640902968,0
102,12448.0,-0.7501347026922306,-0.5372532211319853,-0.46045603000093854,0
103,12449.0,-0.8539866133656744,0.3820924883266705,0.7408617173761023,0
104,12450.0,-0.22143406653651698,-0.44480504923111486,-0.40088913519455655,0
105,12451.0,-0.9059125687023962,1.989663477491806,2.852580714019233,0
106,12452.0,-0.8775893203369116,-0.5321172115819369,-0.4661744519023512,0
107,12453.0,-0.3252859772099607,-0.4293970205809698,-0.38989596205649596,0
108,12454.0,-0.7076498301440036,-0.28045274362956746,0.592100586705157,0
109,12455.0,-0.6132390022590547,0.5156287366279277,1.0267992446935799,0
110,12456.0,-0.7501347026922306,0.012299800723188859,0.2802110642067475,0
111,12457.0,-0.6840471231727664,-0.17259654307855196,0.09354621748429334,0
112,12458.0,-0.6226800850475497,-0.21882062902898716,-0.09674467837488054,0
113,12459.0,1.898089019480585,-0.5321172115819369,-0.4591113244676083,0
114,12460.0,1.1947283517377159,-0.5577972593321787,-0.49408736187323143,0
115,12461.0,-0.5141076329798584,-0.4704850969813566,-0.35708898123416716,0
116,12462.0,-0.9483974412506232,-0.28045274362956746,-0.2757137561591314,0
117,12463.0,-0.7406936199037357,-0.19827659082879373,-0.22652108652638503,0
118,12464.0,-0.9106331100966437,-0.5013011542816468,-0.25160217262463086,0
119,12465.0,-0.9200741928851386,-0.3883089441805829,-0.38255622513322673,0
120,12466.0,2.261570706837638,-0.6451094216830007,-0.5680105630049034,0
121,12467.0,0.864290454140395,-0.5577972593321787,-0.5835472523950921,0
122,12468.0,-0.28280110466173375,0.18692412542483297,0.4091110858599519,0
123,12469.0,1.5110046251522948,-0.259908705429374,0.25738393463381903,0
124,12470.0,2.299335037991618,-0.5321172115819369,-0.5255003404217005,0
125,12471.0,-0.9483974412506232,5.374293770973672,5.29160268069964,0
126,12472.0,-0.8115017408174474,4.737428586767677,4.060394676314936,0
127,12473.0,-0.8209428236059423,0.26910027822560667,0.19649972137217903,0
128,12474.0,-0.8775893203369116,3.273665865003895,2.6937137515397596,0
129,12475.0,-0.7029292887497561,-0.33694884868009933,-0.26869444804930337,0
130,12476.0,-0.9531179826448707,2.246463954994224,3.172760305050004,0
131,12477.0,-0.8492660719714269,2.2875520313946107,4.941423284348911,0
132,12478.0,-0.9389563584621283,-0.46534908743130826,-0.3970439894332617,0
133,12479.0,-0.9389563584621283,-0.4704850969813566,-0.4528287287579144,0
134,12480.0,-0.8256633650001897,0.6080769085287981,0.9049678278907335,0
135,12481.0,-0.8492660719714269,1.3784783410360517,2.7623402917723237,0
136,12482.0,1.1664051033722314,0.4129085456269606,5.29160268069964,0
137,12483.0,-0.8775893203369116,0.10988398217410762,0.7438688185483965,0
138,12484.0,-0.8020606580289524,1.8355831909903555,1.1428930686403629,0
139,12485.0,1.5393278735177793,-0.475621106531405,-0.38961935256796976,0
140,12486.0,1.0814353582757774,-0.39858096328067966,-0.29946656897088997,0
141,12487.0,2.492877235155763,-0.634837402582904,-0.5123956235642965,0
142,12488.0,-0.9106331100966437,-0.36776490598038947,-0.2278822243065584,0
143,12489.0,0.6282633844280228,-0.5732052879823237,-0.49181971180887823,0
144,12490.0,-0.9342358170678808,1.72772699043934,2.105491350003692,0
145,12491.0,-0.7737374096634678,-0.5167091829317918,-0.45745714495206546,0
146,12492.0,-0.6604444162015292,-0.4345330301310181,-0.38767213131705763,0
147,12493.0,-0.17422865259404255,-0.5321172115819369,-0.469400649699221,0
148,12494.0,-0.9106331100966437,-0.023652266127149633,-0.1060480687959048,0
149,12495.0,2.039705261308008,-0.5526612497821303,-0.4949774419105682,0
